code,name,level,province,city,parent_code,path,status,start_year,end_year,new_code,source
132121,大名县,county,河北省,邯郸地区,132100,河北省/邯郸地区/大名县,retired,1981,1993,130425,areacodes
132122,魏县,county,河北省,邯郸地区,132100,河北省/邯郸地区/魏县,retired,1981,1993,130434,areacodes
132123,曲周县,county,河北省,邯郸地区,132100,河北省/邯郸地区/曲周县,retired,1981,1993,130435,areacodes
132124,丘县,county,河北省,邯郸地区,132100,河北省/邯郸地区/丘县,retired,1981,1993,130430,areacodes
132125,鸡泽县,county,河北省,邯郸地区,132100,河北省/邯郸地区/鸡泽县,retired,1981,1993,130431,areacodes
132126,肥乡县,county,河北省,邯郸地区,132100,河北省/邯郸地区/肥乡县,retired,1981,1993,130428,areacodes
132127,广平县,county,河北省,邯郸地区,132100,河北省/邯郸地区/广平县,retired,1981,1993,130432,areacodes
132128,成安县,county,河北省,邯郸地区,132100,河北省/邯郸地区/成安县,retired,1981,1993,130424,areacodes
132129,临漳县,county,河北省,邯郸地区,132100,河北省/邯郸地区/临漳县,retired,1981,1993,130423,areacodes
132130,磁县,county,河北省,邯郸地区,132100,河北省/邯郸地区/磁县,retired,1981,1993,130427,areacodes
132131,武安县,county,河北省,邯郸地区,132100,河北省/邯郸地区/武安县,retired,1981,1986,130422,areacodes
132132,涉县,county,河北省,邯郸地区,132100,河北省/邯郸地区/涉县,retired,1981,1993,130426,areacodes
132133,永年县,county,河北省,邯郸地区,132100,河北省/邯郸地区/永年县,retired,1981,1993,130429,areacodes
132134,邯郸县,county,河北省,邯郸地区,132100,河北省/邯郸地区/邯郸县,retired,1981,1983,130421,areacodes
132135,馆陶县,county,河北省,邯郸地区,132100,河北省/邯郸地区/馆陶县,retired,1981,1993,130433,areacodes
132200,邢台地区,prefecture,河北省,邢台地区,130000,河北省/邢台地区,retired,1981,1993,,areacodes
132201,邢台市,county,河北省,邢台地区,132200,河北省/邢台地区/邢台市,变更,1981,1983,130502;130503;130504,areacodes
132201,南宫市,county,河北省,邢台地区,132200,河北省/邢台地区/南宫市,retired,1986,1993,130581,areacodes
132202,沙河市,county,河北省,邢台地区,132200,河北省/邢台地区/沙河市,retired,1987,1993,130582,areacodes
132221,邢台县,county,河北省,邢台地区,132200,河北省/邢台地区/邢台县,retired,1981,1986,130521,areacodes
132222,沙河县,county,河北省,邢台地区,132200,河北省/邢台地区/沙河县,retired,1981,1987,132202,areacodes
132223,临城县,county,河北省,邢台地区,132200,河北省/邢台地区/临城县,retired,1981,1993,130522,areacodes
132224,内丘县,county,河北省,邢台地区,132200,河北省/邢台地区/内丘县,retired,1981,1993,130523,areacodes
132225,柏乡县,county,河北省,邢台地区,132200,河北省/邢台地区/柏乡县,retired,1981,1993,130524,areacodes
132226,隆尧县,county,河北省,邢台地区,132200,河北省/邢台地区/隆尧县,retired,1981,1993,130525,areacodes
132227,任县,county,河北省,邢台地区,132200,河北省/邢台地区/任县,retired,1981,1993,130526,areacodes
132228,南和县,county,河北省,邢台地区,132200,河北省/邢台地区/南和县,retired,1981,1993,130527,areacodes
132229,宁晋县,county,河北省,邢台地区,132200,河北省/邢台地区/宁晋县,retired,1981,1993,130528,areacodes
132230,南宫县,county,河北省,邢台地区,132200,河北省/邢台地区/南宫县,retired,1981,1986,132201,areacodes
132231,巨鹿县,county,河北省,邢台地区,132200,河北省/邢台地区/巨鹿县,retired,1981,1993,130529,areacodes
132232,新河县,county,河北省,邢台地区,132200,河北省/邢台地区/新河县,retired,1981,1993,130530,areacodes
132233,广宗县,county,河北省,邢台地区,132200,河北省/邢台地区/广宗县,retired,1981,1993,130531,areacodes
132234,平乡县,county,河北省,邢台地区,132200,河北省/邢台地区/平乡县,retired,1981,1993,130532,areacodes
132235,威县,county,河北省,邢台地区,132200,河北省/邢台地区/威县,retired,1981,1993,130533,areacodes
132236,清河县,county,河北省,邢台地区,132200,河北省/邢台地区/清河县,retired,1981,1993,130534,areacodes
132237,临西县,county,河北省,邢台地区,132200,河北省/邢台地区/临西县,retired,1981,1993,130535,areacodes
132300,石家庄地区,prefecture,河北省,石家庄地区,130000,河北省/石家庄地区,retired,1981,1993,,areacodes
132301,辛集市,county,河北省,石家庄地区,132300,河北省/石家庄地区/辛集市,retired,1986,1993,130181,areacodes
132302,藁城市,county,河北省,石家庄地区,132300,河北省/石家庄地区/藁城市,retired,1989,1993,130182,areacodes
132303,晋州市,county,河北省,石家庄地区,132300,河北省/石家庄地区/晋州市,retired,1991,1993,130183,areacodes
132304,新乐市,county,河北省,石家庄地区,132300,河北省/石家庄地区/新乐市,retired,1992,1993,130184,areacodes
132321,束鹿县,county,河北省,石家庄地区,132300,河北省/石家庄地区/束鹿县,retired,1981,1986,132301,areacodes
132322,晋县,county,河北省,石家庄地区,132300,河北省/石家庄地区/晋县,retired,1981,1991,132303,areacodes
132323,深泽县,county,河北省,石家庄地区,132300,河北省/石家庄地区/深泽县,retired,1981,1993,130128,areacodes
132324,无极县,county,河北省,石家庄地区,132300,河北省/石家庄地区/无极县,retired,1981,1993,130130,areacodes
132325,藁城县,county,河北省,石家庄地区,132300,河北省/石家庄地区/藁城县,retired,1981,1989,132302,areacodes
132326,赵县,county,河北省,石家庄地区,132300,河北省/石家庄地区/赵县,retired,1981,1993,130133,areacodes
132327,栾城县,county,河北省,石家庄地区,132300,河北省/石家庄地区/栾城县,retired,1981,1986,130124,areacodes
132328,正定县,county,河北省,石家庄地区,132300,河北省/石家庄地区/正定县,retired,1981,1986,130123,areacodes
132329,新乐县,county,河北省,石家庄地区,132300,河北省/石家庄地区/新乐县,retired,1981,1992,132304,areacodes
132330,高邑县,county,河北省,石家庄地区,132300,河北省/石家庄地区/高邑县,retired,1981,1993,130127,areacodes
132331,元氏县,county,河北省,石家庄地区,132300,河北省/石家庄地区/元氏县,retired,1981,1993,130132,areacodes
132332,赞皇县,county,河北省,石家庄地区,132300,河北省/石家庄地区/赞皇县,retired,1981,1993,130129,areacodes
132333,井陉县,county,河北省,石家庄地区,132300,河北省/石家庄地区/井陉县,retired,1981,1983,130121,areacodes
132334,获鹿县,county,河北省,石家庄地区,132300,河北省/石家庄地区/获鹿县,retired,1981,1983,130122,areacodes
132335,平山县,county,河北省,石家庄地区,132300,河北省/石家庄地区/平山县,retired,1981,1993,130131,areacodes
132336,灵寿县,county,河北省,石家庄地区,132300,河北省/石家庄地区/灵寿县,retired,1981,1993,130126,areacodes
132337,行唐县,county,河北省,石家庄地区,132300,河北省/石家庄地区/行唐县,retired,1981,1993,130125,areacodes
132400,保定地区,prefecture,河北省,保定地区,130000,河北省/保定地区,retired,1981,1994,,areacodes
132401,保定市,county,河北省,保定地区,132400,河北省/保定地区/保定市,变更,1981,1983,130602;130603;130604;130605,areacodes
132401,定州市,county,河北省,保定地区,132400,河北省/保定地区/定州市,retired,1986,1994,130682,areacodes
132402,涿州市,county,河北省,保定地区,132400,河北省/保定地区/涿州市,retired,1986,1994,130681,areacodes
132403,安国市,county,河北省,保定地区,132400,河北省/保定地区/安国市,retired,1991,1994,130683,areacodes
132404,高碑店市,county,河北省,保定地区,132400,河北省/保定地区/高碑店市,retired,1993,1994,130684,areacodes
132421,易县,county,河北省,保定地区,132400,河北省/保定地区/易县,retired,1981,1994,130633,areacodes
132422,满城县,county,河北省,保定地区,132400,河北省/保定地区/满城县,retired,1981,1983,130621,areacodes
132423,徐水县,county,河北省,保定地区,132400,河北省/保定地区/徐水县,retired,1981,1994,130625,areacodes
132424,涞源县,county,河北省,保定地区,132400,河北省/保定地区/涞源县,retired,1981,1994,130630,areacodes
132425,定兴县,county,河北省,保定地区,132400,河北省/保定地区/定兴县,retired,1981,1994,130626,areacodes
132426,完县,county,河北省,保定地区,132400,河北省/保定地区/完县,变更,1981,1993,132426,areacodes
132426,顺平县,county,河北省,保定地区,132400,河北省/保定地区/顺平县,retired,1993,1994,130636,areacodes
132427,唐县,county,河北省,保定地区,132400,河北省/保定地区/唐县,retired,1981,1994,130627,areacodes
132428,望都县,county,河北省,保定地区,132400,河北省/保定地区/望都县,retired,1981,1994,130631,areacodes
132429,涞水县,county,河北省,保定地区,132400,河北省/保定地区/涞水县,retired,1981,1994,130623,areacodes
132430,涿县,county,河北省,保定地区,132400,河北省/保定地区/涿县,retired,1981,1986,132402,areacodes
132431,清苑县,county,河北省,保定地区,132400,河北省/保定地区/清苑县,retired,1981,1986,130622,areacodes
132432,高阳县,county,河北省,保定地区,132400,河北省/保定地区/高阳县,retired,1981,1994,130628,areacodes
132433,安新县,county,河北省,保定地区,132400,河北省/保定地区/安新县,retired,1981,1994,130632,areacodes
132434,雄县,county,河北省,保定地区,132400,河北省/保定地区/雄县,retired,1981,1994,130638,areacodes
132435,容城县,county,河北省,保定地区,132400,河北省/保定地区/容城县,retired,1981,1994,130629,areacodes
132436,新城县,county,河北省,保定地区,132400,河北省/保定地区/新城县,retired,1981,1993,132404,areacodes
132437,曲阳县,county,河北省,保定地区,132400,河北省/保定地区/曲阳县,retired,1981,1994,130634,areacodes
132438,阜平县,county,河北省,保定地区,132400,河北省/保定地区/阜平县,retired,1981,1994,130624,areacodes
132439,定县,county,河北省,保定地区,132400,河北省/保定地区/定县,retired,1981,1986,132401,areacodes
132440,安国县,county,河北省,保定地区,132400,河北省/保定地区/安国县,retired,1981,1991,132403,areacodes
132441,博野县,county,河北省,保定地区,132400,河北省/保定地区/博野县,retired,1981,1994,130637,areacodes
132442,蠡县,county,河北省,保定地区,132400,河北省/保定地区/蠡县,retired,1981,1994,130635,areacodes
132500,张家口地区,prefecture,河北省,张家口地区,130000,河北省/张家口地区,retired,1981,1993,,areacodes
132501,张家口市,county,河北省,张家口地区,132500,河北省/张家口地区/张家口市,retired,1981,1983,130702;130703;130704;130705;130706;130707,areacodes
132521,张北县,county,河北省,张家口地区,132500,河北省/张家口地区/张北县,retired,1981,1993,130722,areacodes
132522,康保县,county,河北省,张家口地区,132500,河北省/张家口地区/康保县,retired,1981,1993,130723,areacodes
132523,沽源县,county,河北省,张家口地区,132500,河北省/张家口地区/沽源县,retired,1981,1993,130724,areacodes
132524,尚义县,county,河北省,张家口地区,132500,河北省/张家口地区/尚义县,retired,1981,1993,130725,areacodes
132525,蔚县,county,河北省,张家口地区,132500,河北省/张家口地区/蔚县,retired,1981,1993,130726,areacodes
132526,阳原县,county,河北省,张家口地区,132500,河北省/张家口地区/阳原县,retired,1981,1993,130727,areacodes
132527,怀安县,county,河北省,张家口地区,132500,河北省/张家口地区/怀安县,retired,1981,1993,130728,areacodes
132528,万全县,county,河北省,张家口地区,132500,河北省/张家口地区/万全县,retired,1981,1993,130729,areacodes
132529,怀来县,county,河北省,张家口地区,132500,河北省/张家口地区/怀来县,retired,1981,1993,130730,areacodes
132530,涿鹿县,county,河北省,张家口地区,132500,河北省/张家口地区/涿鹿县,retired,1981,1993,130731,areacodes
132531,宣化县,county,河北省,张家口地区,132500,河北省/张家口地区/宣化县,retired,1981,1983,130721,areacodes
132532,赤城县,county,河北省,张家口地区,132500,河北省/张家口地区/赤城县,retired,1981,1993,130732,areacodes
132533,崇礼县,county,河北省,张家口地区,132500,河北省/张家口地区/崇礼县,retired,1981,1993,130733,areacodes
132600,承德地区,prefecture,河北省,承德地区,130000,河北省/承德地区,retired,1981,1993,,areacodes
132601,承德市,county,河北省,承德地区,132600,河北省/承德地区/承德市,retired,1981,1983,130802;130803;130804,areacodes
132621,青龙县,county,河北省,承德地区,132600,河北省/承德地区/青龙县,retired,1981,1983,130321,areacodes
132622,宽城县,county,河北省,承德地区,132600,河北省/承德地区/宽城县,变更,1981,1989,132622,areacodes
132622,宽城满族自治县,county,河北省,承德地区,132600,河北省/承德地区/宽城满族自治县,retired,1989,1993,130827,areacodes
132623,兴隆县,county,河北省,承德地区,132600,河北省/承德地区/兴隆县,retired,1981,1993,130822,areacodes
132624,平泉县,county,河北省,承德地区,132600,河北省/承德地区/平泉县,retired,1981,1993,130823,areacodes
132625,承德县,county,河北省,承德地区,132600,河北省/承德地区/承德县,retired,1981,1983,130821,areacodes
132626,滦平县,county,河北省,承德地区,132600,河北省/承德地区/滦平县,retired,1981,1993,130824,areacodes
132627,丰宁县,county,河北省,承德地区,132600,河北省/承德地区/丰宁县,变更,1981,1986,132627,areacodes
132627,丰宁满族自治县,county,河北省,承德地区,132600,河北省/承德地区/丰宁满族自治县,retired,1986,1993,130826,areacodes
132628,隆化县,county,河北省,承德地区,132600,河北省/承德地区/隆化县,retired,1981,1993,130825,areacodes
